TimeL;TimeGln(hms);TimeGln(sec.);TimeGps(sec.);S(2)E1B;dS(2)E1B;Fi(2)E1B;S(4)E1B;dS(4)E1B;Fi(4)E1B;S(10)E1B;dS(10)E1B;Fi(10)E1B;S(11)E1B;dS(11)E1B;Fi(11)E1B;S(12)E1B;dS(12)E1B;Fi(12)E1B;S(16)E1B;dS(16)E1B;Fi(16)E1B;S(19)E1B;dS(19)E1B;Fi(19)E1B;S(25)E1B;dS(25)E1B;Fi(25)E1B;S(29)E1B;dS(29)E1B;Fi(29)E1B;S(36)E1B;dS(36)E1B;Fi(36)E1B
199;12:37:31.000;45451;34669;;;;;;;23602050.67;54.58972;-23602046.52;;;;24123853.03;292.6438;-24123853.43;;;;;;;24638691.44;233.07288;-24638693.73;27130472.71;55.42807;-27130478.18;;;
200;12:37:32.000;45452;34670;;;;;;;23602104.82;54.59941;-23602101.12;;;;24124145.25;292.63474;-24124146.06;;;;;;;24638922.56;233.11208;-24638926.84;27130527.91;55.46784;-27130533.65;;;
201;12:37:33.000;45453;34671;;;;;;;23602160;54.67763;-23602155.8;;;;24124437.32;292.69852;-24124438.76;;;;;;;24639156.68;233.21643;-24639160.05;27130584.05;55.5877;-27130589.24;;;
202;12:37:34.000;45454;34672;;;;;;;23602214.06;54.66942;-23602210.46;;;;24124732.37;292.68399;-24124731.45;;;;;;;24639390.4;233.24467;-24639393.3;27130638.49;55.62146;-27130644.86;;;
203;12:37:35.000;45455;34673;;;;;;;23602268.31;54.65363;-23602265.12;;;;24125021.92;292.65005;-24125024.1;;;;;;;24639622.42;233.2487;-24639626.55;27130691.1;55.62933;-27130700.49;;;
204;12:37:36.000;45456;34674;;;;;;;23602323.74;54.6599;-23602319.78;;;;24125315.6;292.64117;-24125316.74;;;;;;;24639856.01;233.28429;-24639859.83;27130746.14;55.67022;-27130756.16;;;
205;12:37:37.000;45457;34675;;;;;;;23602376.63;54.70952;-23602374.49;;;;24125607.84;292.6843;-24125609.42;;;;;;;24640088.84;233.36343;-24640093.19;27130804.78;55.76387;-27130811.93;;;
206;12:37:38.000;45458;34676;;;;;;;23602432.05;54.76711;-23602429.25;;;;24125899.49;292.72656;-24125902.15;;;;;;;24640323.74;233.44803;-24640326.64;27130861.42;55.85798;-27130867.78;;;
207;12:37:39.000;45459;34677;;;;;;;23602487.03;54.78083;-23602484.04;;;;24126194.92;292.72818;-24126194.88;;;;;;;24640558.39;233.49428;-24640560.14;27130916.79;55.90349;-27130923.69;;;
208;12:37:40.000;45460;34678;;;;;;;23602541.04;54.81299;-23602538.85;;;;24126486.81;292.74802;-24126487.62;;;;;;;24640791.78;233.554;-24640793.69;27130975.84;55.97418;-27130979.66;;;
209;12:37:41.000;45461;34679;;;;;;;23602596.48;54.82096;-23602593.67;;;;24126779.05;292.74454;-24126780.37;;;;;;;24641025.12;233.58708;-24641027.28;27131030.22;56.01583;-27131035.68;;;
210;12:37:42.000;45462;34680;;;;;;;23602650.45;54.85064;-23602648.52;;;;24127071.35;292.75937;-24127073.13;;;;;;;24641260.12;233.6476;-24641260.93;27131085.96;56.07537;-27131091.75;;;
211;12:37:43.000;45463;34681;;;;;;;23602706.46;54.93188;-23602703.45;;;;24127365.59;292.83411;-24127365.96;;;;;;;24641493.91;233.75986;-24641494.69;27131144.63;56.20291;-27131147.95;;;
212;12:37:44.000;45464;34682;;;;;;;23602761.27;55.0005;-23602758.45;;;;24127657.54;292.87881;-24127658.84;;;;;;;24641727.4;233.84633;-24641728.53;27131197.64;56.29643;-27131204.25;;;
213;12:37:45.000;45465;34683;;;;;;;23602816.11;55.0309;-23602813.48;;;;24127951.32;292.90195;-24127951.74;;;;;;;24641961.85;233.91365;-24641962.45;27131256.07;56.36873;-27131260.62;;;
214;12:37:46.000;45466;34684;;;;;;;23602871.81;55.08834;-23602868.57;;;;24128243.54;292.94888;-24128244.69;;;;;;;24642195.72;233.99522;-24642196.44;27131312.53;56.46178;-27131317.08;;;
215;12:37:47.000;45467;34685;;;;;;;23602927.31;55.18375;-23602923.76;;;;24128536.6;293.02979;-24128537.72;;;;;;;24642429.34;234.123;-24642430.56;27131369.22;56.58763;-27131373.67;;;
216;12:37:48.000;45468;34686;;;;;;;23602980.93;55.21056;-23602978.97;;;;24128829.42;293.0462;-24128830.77;;;;;;;24642662.12;234.17503;-24642664.74;27131425.76;56.66072;-27131430.33;;;
217;12:37:49.000;45469;34687;;;;;;;23603037.36;55.28399;-23603034.25;;;;24129121.91;293.10785;-24129123.88;;;;;;;24642897.89;234.27734;-24642899.02;27131483.7;56.75915;-27131487.09;;;
218;12:37:50.000;45470;34688;;;;;;;23603091.07;55.34898;-23603089.6;;;;24129415.68;293.15976;-24129417.04;;;;;;;24643132.78;234.36703;-24643133.38;27131539.21;56.86854;-27131543.96;;;
219;12:37:51.000;45471;34689;;;;;;;23603146.86;55.42638;-23603145.03;;;;24129709.06;293.22519;-24129710.26;;;;;;;24643367.32;234.47816;-24643367.86;27131596.47;56.9792;-27131600.94;;;
220;12:37:52.000;45472;34690;;;;;;;23603201.57;55.41918;-23603200.44;;;;24130002.87;293.20236;-24130003.46;;;;;;;24643599.25;234.49629;-24643602.36;27131654.77;57.00516;-27131657.94;;;
221;12:37:53.000;45473;34691;;;;;;;23603257.24;55.49684;-23603255.94;;;;24130294.42;293.26395;-24130296.73;;;;;;;24643833.55;234.60239;-24643836.96;27131711.5;57.11936;-27131715.06;;;
222;12:37:54.000;45474;34692;;;;;;;23603311.85;55.55598;-23603311.5;;;;24130587.99;293.32144;-24130590.05;;;;;;;24644067.06;234.69327;-24644071.65;27131768.47;57.21947;-27131772.28;;;
223;12:37:55.000;45475;34693;;;;;;;23603367.48;55.53395;-23603367.03;;;;24130881.16;293.27585;-24130883.32;;;;;;;24644302.88;234.69817;-24644306.35;27131825.5;57.22806;-27131829.51;;;
224;12:37:56.000;45476;34694;;;;;;;23603423.23;55.64646;-23603422.68;;;;24131175.81;293.3786;-24131176.7;;;;;;;24644539.47;234.83537;-24644541.19;27131883.48;57.3795;-27131886.89;;;
225;12:37:57.000;45477;34695;;;;;;;23603480.04;55.71572;-23603478.39;;;;24131470.18;293.43353;-24131470.14;;;;;;;24644776.05;234.93488;-24644776.12;27131941.82;57.4803;-27131944.37;;;
226;12:37:58.000;45478;34696;;;;;;;23603534.69;55.81956;-23603534.21;;;;24131761.28;293.53162;-24131763.67;;;;;;;24645010.15;235.073;-24645011.19;27131999.71;57.62163;-27132001.99;;;
227;12:37:59.000;45479;34697;;;;;;;23603591.39;55.86002;-23603590.07;;;;24132055.9;293.55463;-24132057.22;;;;;;;24645245.37;235.13776;-24645246.33;27132057.08;57.69867;-27132059.69;;;
228;12:38:00.000;45480;34698;;;;;;;23603647.42;55.86002;-23603645.93;;;;24132346.16;293.54437;-24132350.77;;;;;;;24645481.49;235.16032;-24645481.49;27132114.31;57.7308;-27132117.42;;;
229;12:38:01.000;45481;34699;;;;;;;23603703.24;55.91636;-23603701.85;;;;24132641.63;293.58771;-24132644.35;;;;;;;24645717.56;235.25101;-24645716.74;27132168.75;57.82792;-27132175.25;;;
230;12:38:02.000;45482;34700;;;;;;;23603761.7;55.93224;-23603757.78;;;;24132936.23;293.58514;-24132937.94;;;;;;;24645952.66;235.28871;-24645952.03;27132227.94;57.87157;-27132233.12;;;
231;12:38:03.000;45483;34701;;;;;;;23603818.16;55.93016;-23603813.71;;;;24133229.48;293.57446;-24133231.51;;;;;;;24646186.08;235.32184;-24646187.35;27132286.93;57.91476;-27132291.03;;;
232;12:38:04.000;45484;34702;;;;;;;23603872.84;55.92796;-23603869.64;;;;24133523.02;293.56271;-24133525.08;;;;;;;24646422.21;235.34932;-24646422.7;27132344.91;57.94279;-27132348.98;;;
233;12:38:05.000;45485;34703;;;;;;;23603927.18;55.99741;-23603925.64;;;;24133817.06;293.61224;-24133818.69;;;;;;;24646657.95;235.43884;-24646658.14;27132404.17;58.04832;-27132407.03;;;
234;12:38:06.000;45486;34704;;;;;;;23603984.33;56.07108;-23603981.71;;;;24134110.37;293.67883;-24134112.37;;;;;;;24646894.59;235.54808;-24646893.69;27132462.89;58.16145;-27132465.19;;;
235;12:38:07.000;45487;34705;;;;;;;23604040.51;56.07594;-23604037.78;;;;24134404.59;293.6687;-24134406.04;;;;;;;24647128.75;235.57881;-24647129.27;27132521.68;58.19532;-27132523.38;;;
236;12:38:08.000;45488;34706;;;;;;;23604096.6;56.03769;-23604093.82;;;;24134697.64;293.6196;-24134699.66;;;;;;;24647363.86;235.56511;-24647364.83;27132579.96;58.19666;-27132581.58;;;
237;12:38:09.000;45489;34707;;;;;;;23604153.02;56.10704;-23604149.93;;;;24134991.44;293.67578;-24134993.33;;;;;;;24647600.6;235.66989;-24647600.5;27132638.24;58.30477;-27132639.88;;;
238;12:38:10.000;45490;34708;;;;;;;23604209.92;56.16988;-23604206.1;;;;24135285.77;293.72406;-24135287.06;;;;;;;24647835.38;235.75618;-24647836.26;27132697.35;58.39903;-27132698.28;;;
239;12:38:11.000;45491;34709;;;;;;;23604265.86;56.16566;-23604262.26;;;;24135580.38;293.70746;-24135580.76;;;;;;;24648071.69;235.78062;-24648072.04;27132752.07;58.43112;-27132756.71;;;
240;12:38:12.000;45492;34710;;;;;;;23604322.3;56.1715;-23604318.44;;;;24135872.11;293.70773;-24135874.47;;;;;;;24648305.63;235.81842;-24648307.86;27132812.45;58.47557;-27132815.19;;;
241;12:38:13.000;45493;34711;;;;;;;23604379.27;56.23603;-23604374.67;;;;24136166.97;293.74649;-24136168.22;;;;;;;24648543.14;235.90265;-24648543.76;27132870.6;58.57206;-27132873.76;;;
242;12:38:14.000;45494;34712;;;;;;;23604434.32;56.27938;-23604430.95;;;;24136461.45;293.78748;-24136462;;;;;;;24648779.74;235.98218;-24648779.74;27132929.84;58.6577;-27132932.42;;;
243;12:38:15.000;45495;34713;;;;;;;23604491.41;56.26887;-23604487.22;;;;24136754.23;293.76004;-24136755.76;;;;;;;24649014.99;235.9986;-24649015.74;27132988.37;58.67699;-27132991.1;;;
244;12:38:16.000;45496;34714;;;;;;;23604547.48;56.30114;-23604543.52;;;;24137047.81;293.78351;-24137049.55;;;;;;;24649251.9;236.05531;-24649251.8;27133047.14;58.74693;-27133049.84;;;
245;12:38:17.000;45497;34715;;;;;;;23604602.96;56.37931;-23604599.9;;;;24137342.21;293.84555;-24137343.39;;;;;;;24649487.46;236.16534;-24649487.96;27133105.07;58.86236;-27133108.71;;;
246;12:38:18.000;45498;34716;;;;;;;23604659.22;56.39833;-23604656.3;;;;24137634.22;293.85242;-24137637.25;;;;;;;24649722.59;236.21118;-24649724.17;27133165.39;58.91592;-27133167.62;;;
247;12:38:19.000;45499;34717;;;;;;;23604715.79;56.41513;-23604712.71;;;;24137927.6;293.85593;-24137931.1;;;;;;;24649959.2;236.25685;-24649960.43;27133224.74;58.9717;-27133226.59;;;
248;12:38:20.000;45500;34718;;;;;;;23604771.68;56.4499;-23604769.16;;;;24138221.57;293.87811;-24138224.98;;;;;;;24650196.65;236.31889;-24650196.75;27133283.82;59.03394;-27133285.63;;;
249;12:38:21.000;45501;34719;;;;;;;23604828.82;56.4819;-23604825.65;;;;24138517.07;293.89664;-24138518.88;;;;;;;24650433.32;236.37444;-24650433.13;27133343.09;59.10257;-27133344.73;;;
250;12:38:22.000;45502;34720;;;;;;;23604885.14;56.49298;-23604882.14;;;;24138811.22;293.89871;-24138812.78;;;;;;;24650669.29;236.42278;-24650669.55;27133400.65;59.1557;-27133403.89;;;
251;12:38:23.000;45503;34721;;;;;;;23604941.86;56.5629;-23604938.7;;;;24139103.44;293.95502;-24139106.73;;;;;;;24650904.72;236.51376;-24650906.06;27133461.65;59.26025;-27133463.15;;;
252;12:38:24.000;45504;34722;;;;;;;23604999.18;56.61973;-23604995.32;;;;24139397.44;293.99561;-24139400.73;;;;;;;24651142.13;236.60435;-24651142.67;27133520.38;59.35052;-27133522.5;;;
253;12:38:25.000;45505;34723;;;;;;;23605055.49;56.67461;-23605052;;;;24139691.45;294.04425;-24139694.77;;;;;;;24651379.97;236.68208;-24651379.35;27133580;59.44275;-27133581.94;;;
254;12:38:26.000;45506;34724;;;;;;;23605112.27;56.73906;-23605108.74;;;;24139985.99;294.09457;-24139988.87;;;;;;;24651614.33;236.77837;-24651616.13;27133640.68;59.54327;-27133641.48;;;
255;12:38:27.000;45507;34725;;;;;;;23605167.69;56.74408;-23605165.48;;;;24140279.31;294.08429;-24140282.95;;;;;;;24651850.56;236.81003;-24651852.94;27133699.3;59.58189;-27133701.06;;;
256;12:38:28.000;45508;34726;;;;;;;23605225.15;56.77776;-23605222.26;;;;24140574.44;294.10599;-24140577.06;;;;;;;24652087.65;236.87524;-24652089.81;27133759.21;59.65716;-27133760.72;;;
257;12:38:29.000;45509;34727;;;;;;;23605281.71;56.85357;-23605279.11;;;;24140868.91;294.16797;-24140871.22;;;;;;;24652325.82;236.97433;-24652326.79;27133819.61;59.7596;-27133820.48;;;
258;12:38:30.000;45510;34728;;;;;;;23605338.06;56.94428;-23605336.06;;;;24141163.12;294.24875;-24141165.47;;;;;;;24652564.11;237.09247;-24652563.88;27133878.95;59.89259;-27133880.37;;;
259;12:38:31.000;45511;34729;;;;;;;23605394.94;56.95327;-23605393.01;;;;24141456.14;294.24582;-24141459.72;;;;;;;24652802.54;237.13596;-24652801.01;27133939.6;59.93135;-27133940.3;;;
260;12:38:32.000;45512;34730;;;;;;;23605451.76;57.07197;-23605450.08;;;;24141750.03;294.34512;-24141754.06;;;;;;;24653038.86;237.28127;-24653038.3;27134000.17;60.08764;-27134000.39;;;
261;12:38:33.000;45513;34731;;;;;;;23605510.95;57.11915;-23605507.2;;;;24142045.73;294.38489;-24142048.45;;;;;;;24653275.63;237.35429;-24653275.65;27134059.53;60.17579;-27134060.57;;;
262;12:38:34.000;45514;34732;;;;;;;23605566.18;57.21748;-23605564.42;;;;24142339.29;294.46829;-24142342.92;;;;;;;24653512.53;237.483;-24653513.13;27134120.05;60.30319;-27134120.87;;;
263;12:38:35.000;45515;34733;;;;;;;23605623.72;57.24392;-23605621.66;;;;24142634.11;294.48553;-24142637.4;;;;;;;24653751.28;237.5318;-24653750.66;27134178.77;60.37269;-27134181.24;;;
264;12:38:36.000;45516;34734;;;;;;;23605682.11;57.24342;-23605678.9;;;;24142930.42;294.46686;-24142931.87;;;;;;;24653989.73;237.56247;-24653988.23;27134239.56;60.40385;-27134241.65;;;
265;12:38:37.000;45517;34735;;;;;;;23605738.55;57.32011;-23605736.22;;;;24143225.57;294.53543;-24143226.4;;;;;;;24654228.28;237.67343;-24654225.9;27134299.6;60.52206;-27134302.17;;;
266;12:38:38.000;45518;34736;;;;;;;23605796.16;57.39574;-23605793.62;;;;24143519.35;294.59;-24143520.99;;;;;;;24654465.61;237.77109;-24654463.67;27134360.97;60.62568;-27134362.8;;;
267;12:38:39.000;45519;34737;;;;;;;23605854.07;57.44688;-23605851.07;;;;24143814.34;294.63565;-24143815.63;;;;;;;24654704.35;237.84688;-24654701.52;27134421.12;60.71075;-27134423.51;;;
268;12:38:40.000;45520;34738;;;;;;;23605911.12;57.56439;-23605908.63;;;;24144108.9;294.73416;-24144110.36;;;;;;;24654940.52;237.99997;-24654939.52;27134482.53;60.87004;-27134484.38;;;
269;12:38:41.000;45521;34739;;;;;;;23605968.82;57.60666;-23605966.24;;;;24144403.58;294.77179;-24144405.14;;;;;;;24655179.61;238.06943;-24655177.59;27134541.42;60.95061;-27134545.33;;;
270;12:38:42.000;45522;34740;;;;;;;23606027.12;57.66049;-23606023.9;;;;24144699.71;294.81158;-24144699.95;;;;;;;24655415.49;238.15384;-24655415.74;27134603.21;61.035;-27134606.36;;;
271;12:38:43.000;45523;34741;;;;;;;23606087.01;57.74973;-23606081.65;;;;24144994.94;294.88727;-24144994.83;;;;;;;24655653.98;238.26761;-24655654.01;27134664.53;61.16242;-27134667.52;;;
272;12:38:44.000;45524;34742;;;;;;;23606143.32;57.89262;-23606139.54;;;;24145289.68;295.01187;-24145289.85;;;;;;;24655895;238.43547;-24655892.44;27134725.93;61.33654;-27134728.86;;;
273;12:38:45.000;45525;34743;;;;;;;23606199.9;57.94993;-23606197.49;;;;24145583.52;295.06659;-24145584.91;;;;;;;24656131.67;238.52689;-24656130.97;27134786.27;61.43448;-27134790.3;;;
274;12:38:46.000;45526;34744;;;;;;;23606258.78;57.9131;-23606255.4;;;;24145880;295.01144;-24145879.92;;;;;;;24656368.63;238.51332;-24656369.49;27134849.26;61.43356;-27134851.73;;;
275;12:38:47.000;45527;34745;;;;;;;23606318.55;58.00654;-23606313.41;;;;24146173.73;295.09018;-24146175.01;;;;;;;24656607.5;238.63806;-24656608.12;27134911.02;61.56868;-27134913.3;;;
276;12:38:48.000;45528;34746;;;;;;;23606375.4;58.10089;-23606371.51;;;;24146468.74;295.17084;-24146470.19;;;;;;;24656845.21;238.76361;-24656846.89;27134973.14;61.68409;-27134974.98;;;
277;12:38:49.000;45529;34747;;;;;;;23606431.3;58.11731;-23606429.63;;;;24146764.78;295.17966;-24146765.37;;;;;;;24657083.4;238.80153;-24657085.69;27135034.06;61.75;-27135036.73;;;
278;12:38:50.000;45530;34748;;;;;;;23606489.76;58.16292;-23606487.79;;;;24147060.04;295.21036;-24147060.58;;;;;;;24657320.95;238.87677;-24657324.57;27135096.79;61.82129;-27135098.55;;;
279;12:38:51.000;45531;34749;;;;;;;23606549.12;58.22097;-23606546.01;;;;24147354.95;295.25314;-24147355.83;;;;;;;24657562.23;238.96103;-24657563.53;27135157.73;61.91685;-27135160.47;;;
280;12:38:52.000;45532;34750;;;;;;;23606607.48;58.29988;-23606604.31;;;;24147650.99;295.31989;-24147651.15;;;;;;;24657802.43;239.07141;-24657802.6;27135220.3;62.03395;-27135222.5;;;
281;12:38:53.000;45533;34751;;;;;;;23606664.51;58.37808;-23606662.69;;;;24147946.03;295.39072;-24147946.54;;;;;;;24658038.88;239.1758;-24658041.77;27135281.01;62.15205;-27135284.66;;;
282;12:38:54.000;45534;34752;;;;;;;23606725.01;58.49009;-23606721.18;;;;24148241.41;295.48233;-24148242.02;;;;;;;24658280.11;239.31935;-24658281.09;27135342.96;62.29449;-27135346.95;;;
283;12:38:55.000;45535;34753;;;;;;;23606781.9;58.53684;-23606779.72;;;;24148537.27;295.51645;-24148537.54;;;;;;;24658520.37;239.38924;-24658520.48;27135405.87;62.37733;-27135409.33;;;
284;12:38:56.000;45536;34754;;;;;;;23606840.15;58.62951;-23606838.35;;;;24148832.71;295.59808;-24148833.14;;;;;;;24658758.61;239.51466;-24658760;27135469.58;62.50741;-27135471.83;;;
285;12:38:57.000;45537;34755;;;;;;;23606898.63;58.63651;-23606896.98;;;;24149129.01;295.59262;-24149128.73;;;;;;;24659000.19;239.54465;-24658999.54;27135532.86;62.55053;-27135534.39;;;
286;12:38:58.000;45538;34756;;;;;;;23606959.17;58.7216;-23606955.71;;;;24149422.64;295.67017;-24149424.4;;;;;;;24659237.26;239.6698;-24659239.21;27135596.88;62.67401;-27135597.06;;;
287;12:38:59.000;45539;34757;;;;;;;23607016.65;58.78502;-23607014.49;;;;24149719.46;295.7182;-24149720.12;;;;;;;24659475.9;239.74991;-24659478.96;27135656.9;62.76825;-27135659.83;;;
288;12:39:00.000;45540;34758;;;;;;;23607074.42;58.81796;-23607073.31;;;;24150015.09;295.73596;-24150015.85;;;;;;;24659716.08;239.81078;-24659718.77;27135720.89;62.83799;-27135722.67;;;
289;12:39:01.000;45541;34759;;;;;;;23607132.32;58.92912;-23607132.24;;;;24150311.67;295.83771;-24150311.69;;;;;;;24659956.72;239.95544;-24659958.73;27135783.06;62.98375;-27135785.65;;;
290;12:39:02.000;45542;34760;;;;;;;23607193.46;58.99739;-23607191.23;;;;24150607.57;295.88669;-24150607.58;;;;;;;24660196.96;240.05077;-24660198.78;27135846.87;63.08932;-27135848.74;;;
291;12:39:03.000;45543;34761;;;;;;;23607251.95;59.09262;-23607250.33;;;;24150905.47;295.97012;-24150903.55;;;;;;;24660437.18;240.17093;-24660438.95;27135911.02;63.22261;-27135911.96;;;
292;12:39:04.000;45544;34762;;;;;;;23607312.04;59.1301;-23607309.46;;;;24151200.69;295.99844;-24151199.55;;;;;;;24660675.46;240.23692;-24660679.19;27135975.34;63.29581;-27135975.26;;;
293;12:39:05.000;45545;34763;;;;;;;23607371.2;59.25009;-23607368.71;;;;24151495.93;296.11185;-24151495.66;;;;;;;24660914.22;240.38869;-24660919.57;27136036.24;63.44894;-27136038.71;;;
294;12:39:06.000;45546;34764;;;;;;;23607430.19;59.37384;-23607428.08;;;;24151789.74;296.20859;-24151791.87;;;;;;;24661156.31;240.53792;-24661160.11;27136100.47;63.60824;-27136102.31;;;
295;12:39:07.000;45547;34765;;;;;;;23607490.08;59.41776;-23607487.5;;;;24152087.99;296.25143;-24152088.12;;;;;;;24661396.51;240.60754;-24661400.72;27136165.42;63.69212;-27136166.01;;;
296;12:39:08.000;45548;34766;;;;;;;23607549.84;59.47877;-23607546.98;;;;24152383.27;296.28949;-24152384.41;;;;;;;24661638.73;240.69748;-24661641.42;27136229.7;63.78281;-27136229.79;;;
297;12:39:09.000;45549;34767;;;;;;;23607608.13;59.55799;-23607606.54;;;;24152680.09;296.36099;-24152680.77;;;;;;;24661880.14;240.80983;-24661882.23;27136290.31;63.89938;-27136293.69;;;
298;12:39:10.000;45550;34768;;;;;;;23607668.17;59.61286;-23607666.15;;;;24152976.12;296.40475;-24152977.17;;;;;;;24662121.14;240.88826;-24662123.12;27136355.78;63.99418;-27136357.68;;;
299;12:39:11.000;45551;34769;;;;;;;23607726.73;59.69994;-23607725.85;;;;24153272.19;296.47833;-24153273.65;;;;;;;24662360.74;241.00655;-24662364.12;27136419.1;64.11427;-27136421.8;;;
300;12:39:12.000;45552;34770;;;;;;;23607786.55;59.79485;-23607785.64;;;;24153570.12;296.55472;-24153570.21;;;;;;;24662601.84;241.1227;-24662605.24;27136484.08;64.2458;-27136486.04;;;
301;12:39:13.000;45553;34771;;;;;;;23607846.88;59.86981;-23607845.51;;;;24153865.05;296.6254;-24153866.83;;;;;;;24662842.35;241.2327;-24662846.48;27136550.24;64.35355;-27136550.4;;;
302;12:39:14.000;45554;34772;;;;;;;23607906.12;59.88355;-23607905.4;;;;24154162.64;296.62573;-24154163.46;;;;;;;24663084.26;241.27544;-24663087.75;27136612.16;64.4083;-27136614.8;;;
303;12:39:15.000;45555;34773;;;;;;;23607965.39;59.94439;-23607965.34;;;;24154459.35;296.66449;-24154460.12;;;;;;;24663326.93;241.35736;-24663329.11;27136678.25;64.5041;-27136679.31;;;
304;12:39:16.000;45556;34774;;;;;;;23608025.67;59.99771;-23608025.34;;;;24154755.16;296.71362;-24154756.84;;;;;;;24663568.02;241.44461;-24663570.55;27136743.4;64.58944;-27136743.9;;;
305;12:39:17.000;45557;34775;;;;;;;23608086.15;60.12317;-23608085.46;;;;24155053.24;296.82339;-24155053.66;;;;;;;24663809.98;241.59151;-24663812.15;27136806.97;64.75375;-27136808.65;;;
306;12:39:18.000;45558;34776;;;;;;;23608145.48;60.16431;-23608145.63;;;;24155350.81;296.84555;-24155350.5;;;;;;;24664053.01;241.66855;-24664053.81;27136870.67;64.82951;-27136873.48;;;
307;12:39:19.000;45559;34777;;;;;;;23608206.28;60.28112;-23608205.91;;;;24155645.93;296.95862;-24155647.46;;;;;;;24664293.55;241.8112;-24664295.63;27136936.94;64.98479;-27136938.47;;;
308;12:39:20.000;45560;34778;;;;;;;23608267.95;60.3606;-23608266.27;;;;24155943.58;297.02414;-24155944.49;;;;;;;24664536.65;241.91666;-24664537.54;27136999.68;65.0966;-27137003.56;;;
309;12:39:21.000;45561;34779;;;;;;;23608326.52;60.44463;-23608326.71;;;;24156239.25;297.09656;-24156241.58;;;;;;;24664780.26;242.02768;-24664779.57;27137067.27;65.21803;-27137068.78;;;
310;12:39:22.000;45562;34780;;;;;;;23608387.04;60.4658;-23608387.18;;;;24156537.18;297.09964;-24156538.68;;;;;;;24665022.75;242.08026;-24665021.65;27137130.27;65.27461;-27137134.06;;;
311;12:39:23.000;45563;34781;;;;;;;23608448.94;60.57679;-23608447.76;;;;24156835.09;297.20309;-24156835.89;;;;;;;24665264.91;242.22052;-24665263.87;27137196.7;65.42319;-27137199.48;;;
312;12:39:24.000;45564;34782;;;;;;;23608509.22;60.62859;-23608508.38;;;;24157131.85;297.23541;-24157133.12;;;;;;;24665506.96;242.29834;-24665506.17;27137261.94;65.50704;-27137264.99;;;
313;12:39:25.000;45565;34783;;;;;;;23608569.35;60.72782;-23608569.11;;;;24157430.61;297.32343;-24157430.45;;;;;;;24665749.67;242.42404;-24665748.59;27137329.46;65.64266;-27137330.63;;;
314;12:39:26.000;45566;34784;;;;;;;23608628.81;60.75912;-23608629.87;;;;24157727.62;297.34647;-24157727.79;;;;;;;24665991.36;242.48755;-24665991.08;27137394.77;65.71355;-27137396.34;;;
315;12:39:27.000;45567;34785;;;;;;;23608692.3;60.78752;-23608690.66;;;;24158024.42;297.35742;-24158025.15;;;;;;;24666233.79;242.54266;-24666233.62;27137459.45;65.78082;-27137462.12;;;
316;12:39:28.000;45568;34786;;;;;;;23608752.53;60.86641;-23608751.52;;;;24158322.33;297.42188;-24158322.57;;;;;;;24666476.23;242.64146;-24666476.27;27137524.55;65.88507;-27137528.01;;;
317;12:39:29.000;45569;34787;;;;;;;23608813.68;60.95249;-23608812.48;;;;24158620.44;297.49509;-24158620.07;;;;;;;24666718.16;242.75934;-24666719.02;27137591.35;66.01207;-27137594.02;;;
318;12:39:30.000;45570;34788;;;;;;;23608875.82;61.0197;-23608873.5;;;;24158917.81;297.55707;-24158917.62;;;;;;;24666960.62;242.86485;-24666961.89;27137657.55;66.12049;-27137660.14;;;
319;12:39:31.000;45571;34789;;;;;;;23608935.36;61.072;-23608934.57;;;;24159214.46;297.59402;-24159215.22;;;;;;;24667203.93;242.93542;-24667204.82;27137723.28;66.20305;-27137726.34;;;
320;12:39:32.000;45572;34790;;;;;;;23608996.42;61.13088;-23608995.7;;;;24159512.78;297.63254;-24159512.85;;;;;;;24667448.44;243.02399;-24667447.85;27137788.94;66.294;-27137792.64;;;
321;12:39:33.000;45573;34791;;;;;;;23609058.85;61.22071;-23609056.92;;;;24159809.88;297.71732;-24159810.57;;;;;;;24667688.03;243.14676;-24667691;27137854.96;66.42902;-27137859.07;;;
322;12:39:34.000;45574;34792;;;;;;;23609119.2;61.31749;-23609118.24;;;;24160108.95;297.79535;-24160108.36;;;;;;;24667930.39;243.26355;-24667934.26;27137921.85;66.55539;-27137925.62;;;
323;12:39:35.000;45575;34793;;;;;;;23609181.45;61.39149;-23609179.63;;;;24160405.45;297.86206;-24160406.22;;;;;;;24668174.96;243.36646;-24668177.63;27137990.22;66.66788;-27137992.29;;;
324;12:39:36.000;45576;34794;;;;;;;23609243.07;61.49476;-23609241.12;;;;24160701.9;297.9487;-24160704.17;;;;;;;24668419.92;243.50264;-24668421.13;27138056.24;66.80752;-27138059.1;;;
325;12:39:37.000;45577;34795;;;;;;;23609304.06;61.55484;-23609302.68;;;;24160998.23;298.00308;-24161002.18;;;;;;;24668663.85;243.5927;-24668664.72;27138121.41;66.90386;-27138126;;;
326;12:39:38.000;45578;34796;;;;;;;23609366.74;61.67301;-23609364.35;;;;24161297.94;298.10233;-24161300.28;;;;;;;24668906.81;243.73708;-24668908.46;27138191.05;67.05827;-27138193.06;;;
327;12:39:39.000;45579;34797;;;;;;;23609427.65;61.78709;-23609426.14;;;;24161596.9;298.20233;-24161598.48;;;;;;;24669149.01;243.87907;-24669152.34;27138258.52;67.20879;-27138260.27;;;
